Suma de Dosis,Estado Fenológico,Fecha Fin,Fecha Inicio,Producto Aplicado,Source.Name,Suma de Total concentración,Suma de Total superficie,Unidad,Suma de Mojamiento (HL/ha),ID Producto,Ensayo ID,Estado por Temporada,Sin uso,Suma de Superficie ensayo,Temporada,Tipo de Compra,Tipo de Compra 2,TipoFiltro,Recuento de Aplicación ID
70,Crecimiento Vegetativo,2024-10-26 00:00:00,2024-10-21 00:00:00,Nufilm-17,Aplicaciones_Arandano_Loncoche.xlsx,0.035,0.0175,Loncoche,2,45,11,Stock Suficiente 2024-2025,Si,0.25,2024-2025,Negativo,Stock Suficiente,Realizadas,1
12,Crecimiento Vegetativo,2024-10-30 00:00:00,2024-10-25 00:00:00,Bull (CS),Aplicaciones_Frambueso_Carillanca.xlsx,0.0035999999999999995,0.0017999999999999997,Carillanca,2,15,18,Stock Suficiente 2024-2025,Si,0.15,2024-2025,Negativo,Stock Suficiente,Realizadas,1
12,Crecimiento Vegetativo,2024-10-30 00:00:00,2024-10-25 00:00:00,Bull (CS),Aplicaciones_Frambueso_Faja Maisan.xlsx,0.00441,0.0011760000000000002,Faja Maisan,3.75,15,14,Stock Suficiente 2024-2025,Si,0.098,2024-2025,Negativo,Stock Suficiente,Realizadas,1
12,Crecimiento Vegetativo,2024-10-30 00:00:00,2024-10-25 00:00:00,Bull (CS),Aplicaciones_Frambueso_Loncoche.xlsx,0.003528,0.0011760000000000002,Loncoche,3,15,12,Stock Suficiente 2024-2025,Si,0.098,2024-2025,Negativo,Stock Suficiente,Realizadas,1
180,Crecimiento Vegetativo,2024-10-30 00:00:00,2024-10-25 00:00:00,Captan 80 WP,Aplicaciones_Frambueso_Carillanca.xlsx,0.054,0.027,Carillanca,2,16,18,Para Comprar 2024-2025,Si,0.15,2024-2025,Positivo,Para Comprar,Realizadas,1
180,Crecimiento Vegetativo,2024-10-30 00:00:00,2024-10-25 00:00:00,Captan 80 WP,Aplicaciones_Frambueso_Faja Maisan.xlsx,0.06615,0.01764,Faja Maisan,3.75,16,14,Para Comprar 2024-2025,Si,0.098,2024-2025,Positivo,Para Comprar,Realizadas,1
180,Crecimiento Vegetativo,2024-10-30 00:00:00,2024-10-25 00:00:00,Captan 80 WP,Aplicaciones_Frambueso_Loncoche.xlsx,0.05292,0.01764,Loncoche,3,16,12,Para Comprar 2024-2025,Si,0.098,2024-2025,Positivo,Para Comprar,Realizadas,1
100,Crecimiento Vegetativo,2024-10-30 00:00:00,2024-10-25 00:00:00,Cercobim,Aplicaciones_Maqui_Carillanca.xlsx,0.035,0.005,Carillanca,7,17,19,Stock Suficiente 2024-2025,Si,0.05,2024-2025,Negativo,Stock Suficiente,Realizadas,1
120,Crecimiento Vegetativo,2024-10-30 00:00:00,2024-10-25 00:00:00,Diazinon 40 WP,Aplicaciones_Maqui_Carillanca.xlsx,0.042,0.006,Carillanca,7,24,19,Para Comprar 2024-2025,Si,0.05,2024-2025,Positivo,Para Comprar,Realizadas,1
1000,Crecimiento Vegetativo,2024-10-30 00:00:00,2024-10-25 00:00:00,Kelpak,Aplicaciones_Frambueso_Carillanca.xlsx,0.3,0.15,Carillanca,2,42,18,Para Comprar 2024-2025,Si,0.15,2024-2025,Positivo,Para Comprar,Realizadas,1
1000,Crecimiento Vegetativo,2024-10-30 00:00:00,2024-10-25 00:00:00,Kelpak,Aplicaciones_Frambueso_Faja Maisan.xlsx,0.3675,0.098,Faja Maisan,3.75,42,14,Para Comprar 2024-2025,Si,0.098,2024-2025,Positivo,Para Comprar,Realizadas,1
1000,Crecimiento Vegetativo,2024-10-30 00:00:00,2024-10-25 00:00:00,Kelpak,Aplicaciones_Frambueso_Loncoche.xlsx,0.294,0.098,Loncoche,3,42,12,Para Comprar 2024-2025,Si,0.098,2024-2025,Positivo,Para Comprar,Realizadas,1
1500,Crecimiento Vegetativo,2024-10-30 00:00:00,2024-10-25 00:00:00,Poly K,Aplicaciones_Frambueso_Carillanca.xlsx,0.45,0.225,Carillanca,2,53,18,Para Comprar 2024-2025,Si,0.15,2024-2025,Positivo,Para Comprar,Realizadas,1
1500,Crecimiento Vegetativo,2024-10-30 00:00:00,2024-10-25 00:00:00,Poly K,Aplicaciones_Frambueso_Faja Maisan.xlsx,0.55125,0.147,Faja Maisan,3.75,53,14,Para Comprar 2024-2025,Si,0.098,2024-2025,Positivo,Para Comprar,Realizadas,1
1500,Crecimiento Vegetativo,2024-10-30 00:00:00,2024-10-25 00:00:00,Poly K,Aplicaciones_Frambueso_Loncoche.xlsx,0.441,0.147,Loncoche,3,53,12,Para Comprar 2024-2025,Si,0.098,2024-2025,Positivo,Para Comprar,Realizadas,1
400,Crecimiento Vegetativo,2024-10-31 00:00:00,2024-10-26 00:00:00,Aminoterra,Aplicaciones_Almendro_Angol.xlsx,0.9306,0.1692,Angol,5.5,5,16,Para Comprar 2024-2025,Si,0.423,2024-2025,Positivo,Para Comprar,Realizadas,1
400,Crecimiento Vegetativo,2024-10-31 00:00:00,2024-10-26 00:00:00,Aminoterra,Aplicaciones_Almendro_Los Sauces.xlsx,0.36960000000000004,0.10560000000000001,Los Sauces,3.5,5,6,Para Comprar 2024-2025,Si,0.264,2024-2025,Positivo,Para Comprar,Realizadas,1
400,Crecimiento Vegetativo,2024-10-31 00:00:00,2024-10-26 00:00:00,Aminoterra,Aplicaciones_Cerezo_Angol.xlsx,1.2144000000000001,0.22080000000000002,Angol,5.5,5,15,Para Comprar 2024-2025,Si,0.552,2024-2025,Positivo,Para Comprar,Realizadas,1
400,Crecimiento Vegetativo,2024-10-31 00:00:00,2024-10-26 00:00:00,Aminoterra,Aplicaciones_Cerezo_Carillanca.xlsx,2.664,0.48,Carillanca,5.55,5,20,Para Comprar 2024-2025,Si,1.2,2024-2025,Positivo,Para Comprar,Realizadas,1
400,Crecimiento Vegetativo,2024-10-31 00:00:00,2024-10-26 00:00:00,Aminoterra,Aplicaciones_Cerezo_Los Sauces.xlsx,0.8832000000000001,0.22080000000000002,Los Sauces,4,5,9,Para Comprar 2024-2025,Si,0.552,2024-2025,Positivo,Para Comprar,Realizadas,1
500,Crecimiento Vegetativo,2024-10-31 00:00:00,2024-10-26 00:00:00,Stimplex,Aplicaciones_Almendro_Angol.xlsx,1.16325,0.2115,Angol,5.5,64,16,Para Comprar 2024-2025,Si,0.423,2024-2025,Positivo,Para Comprar,Realizadas,1
500,Crecimiento Vegetativo,2024-10-31 00:00:00,2024-10-26 00:00:00,Stimplex,Aplicaciones_Almendro_Los Sauces.xlsx,0.462,0.132,Los Sauces,3.5,64,6,Para Comprar 2024-2025,Si,0.264,2024-2025,Positivo,Para Comprar,Realizadas,1
500,Crecimiento Vegetativo,2024-10-31 00:00:00,2024-10-26 00:00:00,Stimplex,Aplicaciones_Cerezo_Angol.xlsx,1.5180000000000002,0.276,Angol,5.5,64,15,Para Comprar 2024-2025,Si,0.552,2024-2025,Positivo,Para Comprar,Realizadas,1
500,Crecimiento Vegetativo,2024-10-31 00:00:00,2024-10-26 00:00:00,Stimplex,Aplicaciones_Cerezo_Carillanca.xlsx,3.33,0.6,Carillanca,5.55,64,20,Para Comprar 2024-2025,Si,1.2,2024-2025,Positivo,Para Comprar,Realizadas,1
500,Crecimiento Vegetativo,2024-10-31 00:00:00,2024-10-26 00:00:00,Stimplex,Aplicaciones_Cerezo_Los Sauces.xlsx,1.104,0.276,Los Sauces,4,64,9,Para Comprar 2024-2025,Si,0.552,2024-2025,Positivo,Para Comprar,Realizadas,1
500,Crecimiento Vegetativo,2024-11-04 00:00:00,2024-10-30 00:00:00,Kelpak,Aplicaciones_Vid_Carillanca.xlsx,0.06,0.025,Carillanca,2.4,42,22,Para Comprar 2024-2025,Si,0.05,2024-2025,Positivo,Para Comprar,Realizadas,1
100,Crecimiento Vegetativo,2024-11-04 00:00:00,2024-10-30 00:00:00,Mamull,Aplicaciones_Almendro_Angol.xlsx,0.23265,0.0423,Angol,5.5,43,16,Para Comprar 2024-2025,Si,0.423,2024-2025,Positivo,Para Comprar,Realizadas,1
100,Crecimiento Vegetativo,2024-11-04 00:00:00,2024-10-30 00:00:00,Mamull,Aplicaciones_Almendro_Los Sauces.xlsx,0.09240000000000001,0.026400000000000003,Los Sauces,3.5,43,6,Para Comprar 2024-2025,Si,0.264,2024-2025,Positivo,Para Comprar,Realizadas,1
100,Crecimiento Vegetativo,2024-11-04 00:00:00,2024-10-30 00:00:00,Mamull,Aplicaciones_Cerezo_Angol.xlsx,0.30360000000000004,0.055200000000000006,Angol,5.5,43,15,Para Comprar 2024-2025,Si,0.552,2024-2025,Positivo,Para Comprar,Realizadas,1
100,Crecimiento Vegetativo,2024-11-04 00:00:00,2024-10-30 00:00:00,Mamull,Aplicaciones_Cerezo_Carillanca.xlsx,0.666,0.12,Carillanca,5.55,43,20,Para Comprar 2024-2025,Si,1.2,2024-2025,Positivo,Para Comprar,Realizadas,1
100,Crecimiento Vegetativo,2024-11-04 00:00:00,2024-10-30 00:00:00,Mamull,Aplicaciones_Cerezo_Los Sauces.xlsx,0.22080000000000002,0.055200000000000006,Los Sauces,4,43,9,Para Comprar 2024-2025,Si,0.552,2024-2025,Positivo,Para Comprar,Realizadas,1
100,Crecimiento Vegetativo,2024-11-04 00:00:00,2024-10-30 00:00:00,Nacillus,Aplicaciones_Almendro_Angol.xlsx,0.23265,0.0423,Angol,5.5,44,16,Para Comprar 2024-2025,Si,0.423,2024-2025,Positivo,Para Comprar,Realizadas,1
100,Crecimiento Vegetativo,2024-11-04 00:00:00,2024-10-30 00:00:00,Nacillus,Aplicaciones_Almendro_Los Sauces.xlsx,0.09240000000000001,0.026400000000000003,Los Sauces,3.5,44,6,Para Comprar 2024-2025,Si,0.264,2024-2025,Positivo,Para Comprar,Realizadas,1
100,Crecimiento Vegetativo,2024-11-04 00:00:00,2024-10-30 00:00:00,Nacillus,Aplicaciones_Cerezo_Angol.xlsx,0.30360000000000004,0.055200000000000006,Angol,5.5,44,15,Para Comprar 2024-2025,Si,0.552,2024-2025,Positivo,Para Comprar,Realizadas,1
100,Crecimiento Vegetativo,2024-11-04 00:00:00,2024-10-30 00:00:00,Nacillus,Aplicaciones_Cerezo_Carillanca.xlsx,0.666,0.12,Carillanca,5.55,44,20,Para Comprar 2024-2025,Si,1.2,2024-2025,Positivo,Para Comprar,Realizadas,1
100,Crecimiento Vegetativo,2024-11-04 00:00:00,2024-10-30 00:00:00,Nacillus,Aplicaciones_Cerezo_Los Sauces.xlsx,0.22080000000000002,0.055200000000000006,Los Sauces,4,44,9,Para Comprar 2024-2025,Si,0.552,2024-2025,Positivo,Para Comprar,Realizadas,1
1000,Crecimiento Vegetativo,2024-11-05 00:00:00,2024-10-31 00:00:00,Kelpak,Aplicaciones_Arandano_Carillanca.xlsx,2.8,0.8,Carillanca,3.5,42,17,Para Comprar 2024-2025,Si,0.8,2024-2025,Positivo,Para Comprar,Realizadas,1
2000,Crecimiento Vegetativo,2024-11-05 00:00:00,2024-10-31 00:00:00,Kelpak,Aplicaciones_Arandano_Faja Maisan.xlsx,0.98,0.49,Faja Maisan,2,42,13,Para Comprar 2024-2025,Si,0.245,2024-2025,Positivo,Para Comprar,Realizadas,1
2000,Crecimiento Vegetativo,2024-11-05 00:00:00,2024-10-31 00:00:00,Kelpak,Aplicaciones_Arandano_Loncoche.xlsx,1,0.5,Loncoche,2,42,11,Para Comprar 2024-2025,Si,0.25,2024-2025,Positivo,Para Comprar,Realizadas,1
100,Crecimiento Vegetativo,2024-11-05 00:00:00,2024-10-31 00:00:00,Mamull,Aplicaciones_Arandano_Carillanca.xlsx,0.28,0.08,Carillanca,3.5,43,17,Para Comprar 2024-2025,Si,0.8,2024-2025,Positivo,Para Comprar,Realizadas,1
200,Crecimiento Vegetativo,2024-11-05 00:00:00,2024-10-31 00:00:00,Mamull,Aplicaciones_Arandano_Faja Maisan.xlsx,0.098,0.049,Faja Maisan,4,43,13,Para Comprar 2024-2025,Si,0.49,2024-2025,Positivo,Para Comprar,Realizadas,2
100,Crecimiento Vegetativo,2024-11-05 00:00:00,2024-10-31 00:00:00,Mamull,Aplicaciones_Arandano_Loncoche.xlsx,0.05,0.025,Loncoche,2,43,11,Para Comprar 2024-2025,Si,0.25,2024-2025,Positivo,Para Comprar,Realizadas,1
100,Crecimiento Vegetativo,2024-11-05 00:00:00,2024-10-31 00:00:00,Nacillus,Aplicaciones_Arandano_Carillanca.xlsx,0.28,0.08,Carillanca,3.5,44,17,Para Comprar 2024-2025,Si,0.8,2024-2025,Positivo,Para Comprar,Realizadas,1
200,Crecimiento Vegetativo,2024-11-05 00:00:00,2024-10-31 00:00:00,Nacillus,Aplicaciones_Arandano_Faja Maisan.xlsx,0.098,0.049,Faja Maisan,4,44,13,Para Comprar 2024-2025,Si,0.49,2024-2025,Positivo,Para Comprar,Realizadas,2
100,Crecimiento Vegetativo,2024-11-05 00:00:00,2024-10-31 00:00:00,Nacillus,Aplicaciones_Arandano_Loncoche.xlsx,0.05,0.025,Loncoche,2,44,11,Para Comprar 2024-2025,Si,0.25,2024-2025,Positivo,Para Comprar,Realizadas,1
70,Crecimiento Vegetativo,2024-11-05 00:00:00,2024-10-31 00:00:00,Nufilm-17,Aplicaciones_Arandano_Carillanca.xlsx,0.196,0.056,Carillanca,3.5,45,17,Stock Suficiente 2024-2025,Si,0.8,2024-2025,Negativo,Stock Suficiente,Realizadas,1
70,Crecimiento Vegetativo,2024-11-05 00:00:00,2024-10-31 00:00:00,Nufilm-17,Aplicaciones_Arandano_Faja Maisan.xlsx,0.0343,0.01715,Faja Maisan,2,45,13,Stock Suficiente 2024-2025,Si,0.245,2024-2025,Negativo,Stock Suficiente,Realizadas,1
70,Crecimiento Vegetativo,2024-11-05 00:00:00,2024-10-31 00:00:00,Nufilm-17,Aplicaciones_Arandano_Loncoche.xlsx,0.035,0.0175,Loncoche,2,45,11,Stock Suficiente 2024-2025,Si,0.25,2024-2025,Negativo,Stock Suficiente,Realizadas,1
80,Crecimiento Vegetativo,2024-11-06 00:00:00,2024-11-01 00:00:00,Agrocopper SP,Aplicaciones_Avellano_Barros Arana.xlsx,0.06112000000000001,0.030560000000000004,Barros Arana,2,2,1,Para Comprar 2024-2025,Si,0.382,2024-2025,Positivo,Para Comprar,Realizadas,1
80,Crecimiento Vegetativo,2024-11-06 00:00:00,2024-11-01 00:00:00,Agrocopper SP,Aplicaciones_Avellano_Carillanca.xlsx,0.44,0.08,Carillanca,5.5,2,21,Para Comprar 2024-2025,Si,1,2024-2025,Positivo,Para Comprar,Realizadas,1
80,Crecimiento Vegetativo,2024-11-06 00:00:00,2024-11-01 00:00:00,Agrocopper SP,Aplicaciones_Avellano_Cunco.xlsx,0.01764,0.01176,Cunco,1.5,2,3,Para Comprar 2024-2025,Si,0.147,2024-2025,Positivo,Para Comprar,Realizadas,1
80,Crecimiento Vegetativo,2024-11-06 00:00:00,2024-11-01 00:00:00,Agrocopper SP,Aplicaciones_Avellano_Los Sauces.xlsx,0.03528,0.01176,Los Sauces,3,2,5,Para Comprar 2024-2025,Si,0.147,2024-2025,Positivo,Para Comprar,Realizadas,1
80,Crecimiento Vegetativo,2024-11-06 00:00:00,2024-11-01 00:00:00,Agrocopper SP,Aplicaciones_Castaño_Barros Arana.xlsx,0.026208000000000002,0.021840000000000002,Barros Arana,1.2,2,2,Para Comprar 2024-2025,Si,0.273,2024-2025,Positivo,Para Comprar,Realizadas,1
80,Crecimiento Vegetativo,2024-11-06 00:00:00,2024-11-01 00:00:00,Agrocopper SP,Aplicaciones_Castaño_Cunco.xlsx,0.03696,0.033600000000000005,Cunco,1.1,2,4,Para Comprar 2024-2025,Si,0.42,2024-2025,Positivo,Para Comprar,Realizadas,1
80,Crecimiento Vegetativo,2024-11-06 00:00:00,2024-11-01 00:00:00,Agrocopper SP,Aplicaciones_Nogal_Los Sauces.xlsx,0.096,0.032,Los Sauces,3,2,8,Para Comprar 2024-2025,Si,0.4,2024-2025,Positivo,Para Comprar,Realizadas,1
60,Crecimiento Vegetativo,2024-11-06 00:00:00,2024-11-01 00:00:00,Antipoda 200 EC,Aplicaciones_Olivo_Los Sauces.xlsx,0.02268,0.00324,Los Sauces,7,7,7,Para Comprar 2024-2025,Si,0.054,2024-2025,Positivo,Para Comprar,Realizadas,1
12,Crecimiento Vegetativo,2024-11-06 00:00:00,2024-11-01 00:00:00,Bull (CS),Aplicaciones_Castaño_Barros Arana.xlsx,0.0039312,0.0032760000000000003,Barros Arana,1.2,15,2,Stock Suficiente 2024-2025,Si,0.273,2024-2025,Negativo,Stock Suficiente,Realizadas,1
12,Crecimiento Vegetativo,2024-11-06 00:00:00,2024-11-01 00:00:00,Bull (CS),Aplicaciones_Castaño_Cunco.xlsx,0.005544,0.00504,Cunco,1.1,15,4,Stock Suficiente 2024-2025,Si,0.42,2024-2025,Negativo,Stock Suficiente,Realizadas,1
300,Crecimiento Vegetativo,2024-11-06 00:00:00,2024-11-01 00:00:00,Fertum Silicium,Aplicaciones_Castaño_Barros Arana.xlsx,0.09828,0.0819,Barros Arana,1.2,32,2,Para Comprar 2024-2025,Si,0.273,2024-2025,Positivo,Para Comprar,Realizadas,1
300,Crecimiento Vegetativo,2024-11-06 00:00:00,2024-11-01 00:00:00,Fertum Silicium,Aplicaciones_Castaño_Cunco.xlsx,0.1386,0.126,Cunco,1.1,32,4,Para Comprar 2024-2025,Si,0.42,2024-2025,Positivo,Para Comprar,Realizadas,1
400,Crecimiento Vegetativo,2024-11-06 00:00:00,2024-11-01 00:00:00,Fertum Silicium,Aplicaciones_Olivo_Los Sauces.xlsx,0.1512,0.0216,Los Sauces,7,32,7,Para Comprar 2024-2025,Si,0.054,2024-2025,Positivo,Para Comprar,Realizadas,1
500,Crecimiento Vegetativo,2024-11-06 00:00:00,2024-11-01 00:00:00,Kelpak,Aplicaciones_Castaño_Barros Arana.xlsx,0.1638,0.1365,Barros Arana,1.2,42,2,Para Comprar 2024-2025,Si,0.273,2024-2025,Positivo,Para Comprar,Realizadas,1
700,Crecimiento Vegetativo,2024-11-06 00:00:00,2024-11-01 00:00:00,Poly K,Aplicaciones_Castaño_Barros Arana.xlsx,0.22932000000000002,0.19110000000000002,Barros Arana,1.2,53,2,Para Comprar 2024-2025,Si,0.273,2024-2025,Positivo,Para Comprar,Realizadas,1
400,Crecimiento Vegetativo,2024-11-06 00:00:00,2024-11-01 00:00:00,Poly K,Aplicaciones_Nogal_Los Sauces.xlsx,0.48,0.16,Los Sauces,3,53,8,Para Comprar 2024-2025,Si,0.4,2024-2025,Positivo,Para Comprar,Realizadas,1
1500,Crecimiento Vegetativo,2024-11-06 00:00:00,2024-11-01 00:00:00,Poly K,Aplicaciones_Olivo_Los Sauces.xlsx,0.567,0.081,Los Sauces,7,53,7,Para Comprar 2024-2025,Si,0.054,2024-2025,Positivo,Para Comprar,Realizadas,1
400,Crecimiento Vegetativo,2024-11-11 00:00:00,2024-11-06 00:00:00,Aminoterra,Aplicaciones_Almendro_Angol.xlsx,0.9306,0.1692,Angol,5.5,5,16,Para Comprar 2024-2025,Si,0.423,2024-2025,Positivo,Para Comprar,Realizadas,1
400,Crecimiento Vegetativo,2024-11-11 00:00:00,2024-11-06 00:00:00,Aminoterra,Aplicaciones_Almendro_Los Sauces.xlsx,0.36960000000000004,0.10560000000000001,Los Sauces,3.5,5,6,Para Comprar 2024-2025,Si,0.264,2024-2025,Positivo,Para Comprar,Realizadas,1
400,Crecimiento Vegetativo,2024-11-11 00:00:00,2024-11-06 00:00:00,Aminoterra,Aplicaciones_Cerezo_Angol.xlsx,1.2144000000000001,0.22080000000000002,Angol,5.5,5,15,Para Comprar 2024-2025,Si,0.552,2024-2025,Positivo,Para Comprar,Realizadas,1
400,Crecimiento Vegetativo,2024-11-11 00:00:00,2024-11-06 00:00:00,Aminoterra,Aplicaciones_Cerezo_Carillanca.xlsx,2.664,0.48,Carillanca,5.55,5,20,Para Comprar 2024-2025,Si,1.2,2024-2025,Positivo,Para Comprar,Realizadas,1
400,Crecimiento Vegetativo,2024-11-11 00:00:00,2024-11-06 00:00:00,Aminoterra,Aplicaciones_Cerezo_Los Sauces.xlsx,0.8832000000000001,0.22080000000000002,Los Sauces,4,5,9,Para Comprar 2024-2025,Si,0.552,2024-2025,Positivo,Para Comprar,Realizadas,1
300,Crecimiento Vegetativo,2024-11-11 00:00:00,2024-11-06 00:00:00,Imidan 70 WP,Aplicaciones_Arandano_Carillanca.xlsx,0.84,0.24,Carillanca,3.5,39,17,Para Comprar 2024-2025,Si,0.8,2024-2025,Positivo,Para Comprar,Realizadas,1
300,Crecimiento Vegetativo,2024-11-11 00:00:00,2024-11-06 00:00:00,Imidan 70 WP,Aplicaciones_Avellano_Barros Arana.xlsx,0.22920000000000001,0.11460000000000001,Barros Arana,2,39,1,Para Comprar 2024-2025,Si,0.382,2024-2025,Positivo,Para Comprar,Realizadas,1
300,Crecimiento Vegetativo,2024-11-11 00:00:00,2024-11-06 00:00:00,Imidan 70 WP,Aplicaciones_Avellano_Carillanca.xlsx,1.65,0.3,Carillanca,5.5,39,21,Para Comprar 2024-2025,Si,1,2024-2025,Positivo,Para Comprar,Realizadas,1
300,Crecimiento Vegetativo,2024-11-11 00:00:00,2024-11-06 00:00:00,Imidan 70 WP,Aplicaciones_Avellano_Cunco.xlsx,0.06614999999999999,0.04409999999999999,Cunco,1.5,39,3,Para Comprar 2024-2025,Si,0.147,2024-2025,Positivo,Para Comprar,Realizadas,1
300,Crecimiento Vegetativo,2024-11-11 00:00:00,2024-11-06 00:00:00,Imidan 70 WP,Aplicaciones_Avellano_Los Sauces.xlsx,0.13229999999999997,0.04409999999999999,Los Sauces,3,39,5,Para Comprar 2024-2025,Si,0.147,2024-2025,Positivo,Para Comprar,Realizadas,1
100,Crecimiento Vegetativo,2024-11-11 00:00:00,2024-11-06 00:00:00,Indar 2 F,Aplicaciones_Arandano_Carillanca.xlsx,0.28,0.08,Carillanca,3.5,40,17,Stock Suficiente 2024-2025,Si,0.8,2024-2025,Negativo,Stock Suficiente,Realizadas,1
1000,Crecimiento Vegetativo,2024-11-11 00:00:00,2024-11-06 00:00:00,Kelpak,Aplicaciones_Arandano_Carillanca.xlsx,2.8,0.8,Carillanca,3.5,42,17,Para Comprar 2024-2025,Si,0.8,2024-2025,Positivo,Para Comprar,Realizadas,1
300,Crecimiento Vegetativo,2024-11-11 00:00:00,2024-11-06 00:00:00,Kelpak,Aplicaciones_Avellano_Barros Arana.xlsx,0.22920000000000001,0.11460000000000001,Barros Arana,2,42,1,Para Comprar 2024-2025,Si,0.382,2024-2025,Positivo,Para Comprar,Realizadas,1
300,Crecimiento Vegetativo,2024-11-11 00:00:00,2024-11-06 00:00:00,Kelpak,Aplicaciones_Avellano_Carillanca.xlsx,1.65,0.3,Carillanca,5.5,42,21,Para Comprar 2024-2025,Si,1,2024-2025,Positivo,Para Comprar,Realizadas,1
300,Crecimiento Vegetativo,2024-11-11 00:00:00,2024-11-06 00:00:00,Kelpak,Aplicaciones_Avellano_Cunco.xlsx,0.06614999999999999,0.04409999999999999,Cunco,1.5,42,3,Para Comprar 2024-2025,Si,0.147,2024-2025,Positivo,Para Comprar,Realizadas,1
300,Crecimiento Vegetativo,2024-11-11 00:00:00,2024-11-06 00:00:00,Kelpak,Aplicaciones_Avellano_Los Sauces.xlsx,0.13229999999999997,0.04409999999999999,Los Sauces,3,42,5,Para Comprar 2024-2025,Si,0.147,2024-2025,Positivo,Para Comprar,Realizadas,1
500,Crecimiento Vegetativo,2024-11-11 00:00:00,2024-11-06 00:00:00,Kelpak,Aplicaciones_Olivo_Los Sauces.xlsx,0.189,0.027,Los Sauces,7,42,7,Para Comprar 2024-2025,Si,0.054,2024-2025,Positivo,Para Comprar,Realizadas,1
70,Crecimiento Vegetativo,2024-11-11 00:00:00,2024-11-06 00:00:00,Nufilm-17,Aplicaciones_Arandano_Carillanca.xlsx,0.196,0.056,Carillanca,3.5,45,17,Stock Suficiente 2024-2025,Si,0.8,2024-2025,Negativo,Stock Suficiente,Realizadas,1
1000,Crecimiento Vegetativo,2024-11-11 00:00:00,2024-11-06 00:00:00,Poly K,Aplicaciones_Avellano_Barros Arana.xlsx,0.764,0.382,Barros Arana,2,53,1,Para Comprar 2024-2025,Si,0.382,2024-2025,Positivo,Para Comprar,Realizadas,1
1000,Crecimiento Vegetativo,2024-11-11 00:00:00,2024-11-06 00:00:00,Poly K,Aplicaciones_Avellano_Carillanca.xlsx,5.5,1,Carillanca,5.5,53,21,Para Comprar 2024-2025,Si,1,2024-2025,Positivo,Para Comprar,Realizadas,1
1000,Crecimiento Vegetativo,2024-11-11 00:00:00,2024-11-06 00:00:00,Poly K,Aplicaciones_Avellano_Cunco.xlsx,0.2205,0.147,Cunco,1.5,53,3,Para Comprar 2024-2025,Si,0.147,2024-2025,Positivo,Para Comprar,Realizadas,1
1000,Crecimiento Vegetativo,2024-11-11 00:00:00,2024-11-06 00:00:00,Poly K,Aplicaciones_Avellano_Los Sauces.xlsx,0.441,0.147,Los Sauces,3,53,5,Para Comprar 2024-2025,Si,0.147,2024-2025,Positivo,Para Comprar,Realizadas,1
1500,Crecimiento Vegetativo,2024-11-11 00:00:00,2024-11-06 00:00:00,Poly Mg,Aplicaciones_Arandano_Carillanca.xlsx,4.2,1.2,Carillanca,3.5,54,17,Para Comprar 2024-2025,Si,0.8,2024-2025,Positivo,Para Comprar,Realizadas,1
250,Crecimiento Vegetativo,2024-11-11 00:00:00,2024-11-06 00:00:00,Poly Zn,Aplicaciones_Arandano_Carillanca.xlsx,0.7,0.2,Carillanca,3.5,55,17,Para Comprar 2024-2025,Si,0.8,2024-2025,Positivo,Para Comprar,Realizadas,1
500,Crecimiento Vegetativo,2024-11-11 00:00:00,2024-11-06 00:00:00,Stimplex,Aplicaciones_Almendro_Angol.xlsx,1.16325,0.2115,Angol,5.5,64,16,Para Comprar 2024-2025,Si,0.423,2024-2025,Positivo,Para Comprar,Realizadas,1
500,Crecimiento Vegetativo,2024-11-11 00:00:00,2024-11-06 00:00:00,Stimplex,Aplicaciones_Almendro_Los Sauces.xlsx,0.462,0.132,Los Sauces,3.5,64,6,Para Comprar 2024-2025,Si,0.264,2024-2025,Positivo,Para Comprar,Realizadas,1
500,Crecimiento Vegetativo,2024-11-11 00:00:00,2024-11-06 00:00:00,Stimplex,Aplicaciones_Cerezo_Angol.xlsx,1.5180000000000002,0.276,Angol,5.5,64,15,Para Comprar 2024-2025,Si,0.552,2024-2025,Positivo,Para Comprar,Realizadas,1
500,Crecimiento Vegetativo,2024-11-11 00:00:00,2024-11-06 00:00:00,Stimplex,Aplicaciones_Cerezo_Carillanca.xlsx,3.33,0.6,Carillanca,5.55,64,20,Para Comprar 2024-2025,Si,1.2,2024-2025,Positivo,Para Comprar,Realizadas,1
500,Crecimiento Vegetativo,2024-11-11 00:00:00,2024-11-06 00:00:00,Stimplex,Aplicaciones_Cerezo_Los Sauces.xlsx,1.104,0.276,Los Sauces,4,64,9,Para Comprar 2024-2025,Si,0.552,2024-2025,Positivo,Para Comprar,Realizadas,1
80,Crecimiento Vegetativo,2024-11-13 00:00:00,2024-11-08 00:00:00,Agrocopper SP,Aplicaciones_Arandano_Carillanca.xlsx,0.224,0.064,Carillanca,3.5,2,17,Para Comprar 2024-2025,Si,0.8,2024-2025,Positivo,Para Comprar,Realizadas,1
80,Crecimiento Vegetativo,2024-11-15 00:00:00,2024-11-10 00:00:00,Agrocopper SP,Aplicaciones_Arandano_Faja Maisan.xlsx,0.039200000000000006,0.019600000000000003,Faja Maisan,2,2,13,Para Comprar 2024-2025,Si,0.245,2024-2025,Positivo,Para Comprar,Realizadas,1
